Tower_ID,Region,Uptime_Percentage,Downtime_Hours,Signal_Strength,Data_Traffic_GB,Maintenance_Cost,Fault_Count
1108,Bangalore,98.87658064,8.195577432,82.41452641,135.9400525,31378.67057,5
1886,Hubli,96.37979377,9.267021874,63.82306176,439.8248807,16964.4077,8
1532,Hassan,98.51839477,1.477670008,63.49601427,704.3367317,46069.10706,6
1669,Belgaum,93.60971456,5.493308232,96.44887982,830.9100737,32764.51061,9
1268,Bangalore,91.45652091,17.03252874,65.16451537,621.7867979,47421.94206,9
1161,Chikkmagaluru,93.3233718,14.87350472,88.40961167,722.1962414,35623.3005,1
1259,Hassan,94.55264347,11.26811077,82.14574912,849.8168082,13362.55503,2
1923,Bangalore,95.33407375,9.614079693,79.63009056,795.8170884,5693.882834,2
1101,Belgaum,95.10809216,5.1794637,59.05374407,387.9837238,23340.97878,7
1505,Mandy,95.46054592,9.425099393,51.7205523,616.0804114,49707.97261,7
1734,Hubli,98.41705765,11.95710552,74.43385657,338.3678392,44461.75121,2
1570,Hassan,91.70101246,14.25275903,99.40793036,618.7004051,43106.06443,7
1246,Mandy,93.16051295,3.332803755,59.78799521,483.4012385,30590.78964,4
1639,Bangalore,98.8860849,16.26220537,76.84360272,435.5192635,9267.772333,3
1794,Bangalore,95.60458205,6.916225541,83.54896473,265.2075497,5682.879079,3
1836,Chikkmagaluru,95.8338987,10.06516167,74.18388583,605.5777407,42738.02452,3
1536,Chikkmagaluru,94.78062545,12.15808633,75.34669033,756.3843831,12982.66774,0
1130,Hassan,95.48974635,9.761903124,83.06137521,614.1517339,8451.367524,6
1352,Mandy,91.98079731,11.43913808,90.74527485,162.3040014,36939.01723,9
1195,Mandy,95.46866899,2.230469294,66.66438067,931.8942667,5052.843997,9
1792,Bangalore,99.97173128,8.643109102,94.96376158,104.9419446,38336.79246,3
1915,Hassan,95.66047573,5.609349419,74.24504364,896.5521223,13654.92749,1
1929,Bangalore,90.44402466,1.720523078,83.09387361,789.4659938,19462.74956,0
1665,Chikkmagaluru,97.96435644,3.832984513,55.3256817,186.9015556,12726.39833,2
1381,Belgaum,93.96475429,12.04889133,74.62396432,312.9079436,39971.66433,0
1644,Mysore,91.53676149,3.933728053,50.80532231,414.0704706,26814.77173,4
1226,Mysore,98.62519806,3.621280202,69.55123694,919.2708182,12462.34268,5
1700,Bangalore,91.97973256,11.05660865,52.72421003,981.9335922,6733.907558,5
1475,Mandy,99.2076739,18.09405013,94.84904188,178.4514409,49401.92984,5
1476,Chikkmagaluru,94.4179649,15.77385701,83.64025604,457.2389216,37146.53216,6
1264,Hubli,97.42790835,18.10178221,89.59381781,234.3536715,35597.86077,0
1371,Hubli,95.4699585,11.65960405,73.38397422,350.5929044,27626.4006,3
1485,Mysore,92.56626804,8.198591209,92.59488692,982.9632708,24574.37642,9
1433,Belgaum,96.71090174,14.59282731,93.65202949,985.9835009,40818.40518,9
1645,Mysore,99.57912551,5.227280564,67.84091199,524.9241462,42197.34256,8
1210,Bangalore,97.69636967,1.56107916,68.84274542,264.8248605,7749.554485,9
1571,Belgaum,96.04017997,6.892295855,75.41203543,592.3167339,43673.91767,1
1939,Hubli,99.90628108,5.98473395,52.11217475,388.6166868,39269.76481,7
1376,Mandy,92.65326667,13.51077856,99.78841485,935.9477561,26879.57417,6
1394,Chikkmagaluru,90.62341488,11.02725358,67.9590617,836.3928766,26434.59853,6
1449,Chikkmagaluru,90.32130866,2.765259681,73.54216567,377.9565992,42565.85867,2
1942,Bangalore,97.1068788,18.1700836,87.73785391,116.4781867,40710.28773,1
1363,Mysore,98.30232365,11.86677881,64.87567505,998.2437721,11245.85817,1
1875,Bangalore,96.35100537,9.153684508,60.08157118,715.0095869,29713.79459,2
1456,Chikkmagaluru,99.05026597,18.74389854,56.37250605,483.1547702,48621.08428,2
1724,Hubli,96.97976047,1.946036976,76.40086545,359.6101516,38095.78178,9
1727,Chikkmagaluru,93.70954646,15.79185876,50.27491438,103.9819946,48784.02292,1
1225,Belgaum,91.81258292,7.293310114,85.47603455,238.5634686,39919.88631,6
1981,Mandy,99.24647479,13.90779502,73.06947502,105.2842014,28609.76484,1
1130,Mandy,91.0359715,18.61450855,76.59114128,637.8259872,32220.61985,5
1587,Hassan,95.42988404,10.35426161,63.16023244,697.0089444,36923.60221,4
1475,Chikkmagaluru,93.14007925,0.452776469,58.91265275,790.1165282,37797.20167,6
1797,Chikkmagaluru,92.71415008,0.576964603,84.99948356,268.29942,38640.14606,6
1985,Mandy,96.45834852,6.611216382,60.51367668,186.3737832,46861.67045,7
1276,Hassan,92.31236937,15.63316439,89.00429792,685.4131928,18912.42155,3
1155,Belgaum,99.16365107,5.765226861,60.18362598,549.9047071,42326.26446,9
1759,Mysore,94.06043909,6.689372018,80.63415515,888.1173101,30635.67661,4
1217,Chikkmagaluru,96.77375347,15.68921426,82.1936032,579.9394212,44839.83552,9
1189,Mandy,97.27755717,2.323783478,75.28227955,500.3390978,33399.21859,3
1416,Bangalore,96.82941695,16.93625924,99.83953826,539.2250243,47081.69272,6
1980,Chikkmagaluru,99.03400241,5.315850311,68.79215056,804.0895465,24081.50913,2
1674,Bangalore,92.31130864,1.024461421,94.16605726,116.4746792,9468.17572,9
1691,Belgaum,90.86054545,2.346854128,58.46140962,926.3902992,34018.84988,1
1545,Chikkmagaluru,90.55465697,19.05109773,66.86054362,742.7701382,39856.52335,3
1040,Mandy,98.7784415,9.026479101,57.26835604,896.7607663,36114.53927,4
1306,Belgaum,99.7328705,5.12876212,80.18122607,963.639095,37624.16532,0
1942,Belgaum,93.02526541,10.425419,81.91286501,303.403319,6299.627023,2
1337,Mysore,96.93513924,13.64693307,72.67519923,620.5067139,48421.56774,7
1313,Chikkmagaluru,90.08912784,6.375968161,86.00805248,537.4393535,16888.072,4
1074,Bangalore,91.8863151,14.50542406,93.38262273,583.8571955,23623.79365,0
1952,Bangalore,96.89274382,5.045041018,88.82796551,142.560264,23829.02313,3
1278,Chikkmagaluru,90.65887139,2.246744641,62.08311785,922.5872008,45804.00062,7
1175,Hassan,94.6851005,10.99416441,66.01996275,959.2157643,38470.98372,7
1895,Mysore,96.62583264,3.022373518,69.0138277,716.6118805,32909.29009,1
1661,Mysore,97.65958171,18.80969757,60.18831298,332.4498757,10398.7562,8
1272,Mysore,94.53815914,0.008980563,68.06181183,808.4857847,19554.34772,9
1836,Bangalore,96.30284039,15.113922,61.90228384,757.7618352,27129.71962,0
1619,Belgaum,95.3957563,5.589464079,99.78639277,617.1312674,10170.55173,9
1650,Mandy,90.52305772,16.92173724,89.16251702,253.215547,30708.84649,7
1861,Hassan,97.42804687,1.203017675,93.0008535,281.061012,14645.34077,7
1782,Mysore,91.72361916,19.06001197,96.10734484,630.4644413,42102.01766,5
1858,Bangalore,90.31805531,2.027897677,83.25004958,215.9423149,42302.24281,0
1930,Bangalore,94.51167916,15.7576551,58.79882838,751.5366814,31952.56231,8
1288,Belgaum,98.65637587,10.34684427,87.92630347,291.3400748,21177.57385,9
1723,Chikkmagaluru,91.50829438,8.607895838,50.78057333,919.4318312,7004.982182,2
1892,Chikkmagaluru,90.12857534,5.603115718,55.66152196,909.75262,33304.48376,0
1271,Mandy,91.09979236,16.8273907,51.47922292,364.2434767,40306.37354,6
1929,Mandy,93.63659114,3.995027951,56.77225581,175.0481614,40567.9587,9
1065,Mysore,95.8017187,14.4248255,87.60021198,650.2742238,26801.12644,4
1482,Mandy,91.93012134,8.915833021,94.27402843,503.5730266,11319.08285,1
1935,Mysore,98.01964005,19.96990014,63.94201402,229.3380086,7916.628487,0
1247,Hassan,97.53297121,12.2279804,55.95635983,578.3333261,7507.854514,5
1155,Mandy,96.95863617,2.083792076,63.64798443,993.4518186,16226.49264,0
1046,Belgaum,94.87469808,8.390423783,82.35568762,162.0846236,11366.80715,5
1934,Mysore,93.65216955,1.325979608,67.51015201,337.5058472,12599.01858,0
1453,Belgaum,93.75586621,5.713112688,98.05730121,584.7528565,36454.67649,6
1200,Bangalore,95.03070535,6.866335898,56.54893982,814.0251543,13077.82573,6
1659,Mysore,90.77314687,17.06353217,99.51712619,116.885008,36155.07854,9
1123,Bangalore,96.82305463,16.75974953,50.62258457,759.4840062,20822.42819,3
1000,Hubli,93.51507544,0.2311444,72.58464829,225.8951887,39865.03446,6
1967,Belgaum,92.24758778,10.6455723,62.59058866,847.6115293,12157.44271,7
1758,Hubli,92.7832707,4.470875112,78.31427346,722.9584314,6051.458244,7
1854,Mysore,91.80294285,6.401861961,54.8275416,510.8602222,9014.882315,2
1639,Bangalore,99.01568086,0.433025711,93.79114376,839.4249471,48476.65381,7
1190,Mysore,91.69037516,14.99491731,56.82632002,759.7438159,29207.75461,2
1578,Hubli,98.82926119,19.01179552,79.36946662,783.2656009,32316.38499,4
1515,Mysore,95.72243396,4.385340806,51.66734315,361.0663641,48515.26043,0
1441,Hassan,98.67450955,6.835457341,65.54960486,657.4769669,39920.26803,6
1920,Chikkmagaluru,94.74064217,4.128679895,57.48614511,226.9954473,10069.35611,9
1814,Hubli,99.27633719,18.60097327,98.89233229,838.7746863,23979.7673,7
1805,Mysore,92.11490744,0.187119358,50.60106838,574.0679089,41962.68476,3
1142,Bangalore,95.54691753,11.67724563,67.61976703,842.3952836,34924.71081,6
1190,Mysore,91.25838691,17.41527922,65.13880387,290.0411933,14708.48046,6
1532,Bangalore,94.47220285,3.726143482,82.86867958,217.3073619,41256.83922,5
1226,Chikkmagaluru,95.69903697,11.79990583,52.81889834,720.0718925,30147.56689,4
1312,Mysore,96.05675222,1.012962097,90.53088858,152.5577739,40474.28747,9
1628,Mandy,93.65528797,16.29170267,73.32618984,319.587351,33190.92724,3
1948,Mandy,90.76335642,5.488582455,72.63862854,917.8422826,25829.32322,4
1301,Chikkmagaluru,96.55326071,19.77506834,61.33949402,219.4821718,37783.00242,6
1653,Hubli,94.8843186,18.44019241,74.50233837,438.0003002,43954.10833,7
1995,Bangalore,91.36878867,14.6503194,68.19467277,951.0246076,25950.43789,3
1459,Mandy,99.35875969,9.936852827,62.25682181,118.0028943,6340.447837,4
1400,Hassan,99.55668662,15.33178224,58.43334692,500.7836021,31695.11938,5
1550,Hubli,98.5660628,2.612180951,86.41677839,807.8132995,9065.143774,8
1392,Bangalore,98.43868301,6.203992792,57.10214867,918.0823649,19603.5803,9
1866,Chikkmagaluru,90.98671276,0.537927772,58.39909981,762.0192253,29740.18607,5
1763,Mandy,99.9342011,12.90049283,78.85356736,899.5525598,20537.26829,6
1844,Belgaum,94.0038068,16.11075276,61.30387537,130.9314092,17641.91119,7
1206,Mysore,91.63121116,18.92571107,72.96882284,189.8885614,5905.010458,2
1209,Chikkmagaluru,98.12101728,13.7301437,77.64586764,763.9539218,17117.15743,4
1114,Bangalore,92.25730768,14.6418248,63.72148785,777.995427,22315.92677,3
1736,Bangalore,95.26175321,17.90911556,67.17771254,644.7443002,18061.41696,0
1645,Bangalore,91.28016065,18.72756058,60.51034135,757.2488526,33278.84155,3
1250,Bangalore,94.74645723,9.825950997,73.02122446,872.2478083,34961.48348,1
1218,Mysore,95.58141493,2.195747794,99.61999547,590.9342591,40095.65296,3
1406,Hubli,94.4592396,9.328346197,68.13559504,952.5919254,13365.72619,1
1442,Hassan,90.69486825,11.12147726,82.66651896,724.8138855,32851.717,3
1602,Belgaum,94.84939031,12.63089543,81.79472255,524.7838767,24352.68141,3
1353,Mysore,94.68942843,19.78569115,89.32409164,479.3663114,19529.74021,2
1887,Bangalore,92.61620277,18.35126431,85.59592186,775.150116,26724.86027,4
1557,Mysore,99.216016,7.927284055,50.5889867,667.4222959,26658.2525,8
1549,Chikkmagaluru,94.17792333,2.269073725,65.46085463,835.6990316,33771.67027,0
1141,Hassan,98.64115796,4.295831964,93.51167389,802.8876364,30164.82687,6
1611,Bangalore,91.0966383,3.475992457,76.97751093,571.7824262,33407.34956,9
1500,Belgaum,93.18877284,7.120254543,55.21120431,951.1316113,49122.24494,0
1839,Bangalore,91.76330854,17.52978568,63.80684438,733.8315405,41470.93046,9
1701,Hassan,94.08410788,8.759370123,64.16930576,280.7556289,18142.61919,0
1546,Belgaum,91.11636687,11.34554743,93.65886772,656.6384562,29006.89527,1
1658,Hassan,94.41034806,3.583337497,77.67006355,281.6317503,15321.24529,9
1541,Belgaum,93.53870743,9.85696562,80.41618104,602.9643657,28349.95763,5
1845,Hubli,92.23315047,17.47255443,68.35323453,810.9410071,37043.70629,8
1506,Mandy,96.42179412,15.46926527,53.0155192,831.2548081,7959.687285,2
1595,Hubli,99.50911488,1.623814316,53.76241415,685.7425164,11184.09578,4
1880,Mysore,92.07113474,17.24144538,71.01912708,804.9755548,5328.978311,7
1280,Mysore,97.1179084,5.476561948,58.87469392,525.0120816,22040.04451,9
1423,Belgaum,97.42380889,13.31432499,55.21312798,595.5902606,39529.18751,5
1855,Bangalore,94.98120516,2.927658103,63.11217724,891.6462815,25228.21332,2
1269,Mandy,98.97668346,13.4928874,87.10231803,543.7725853,30685.23283,1
1153,Chikkmagaluru,99.66390066,0.714028577,53.65091522,415.8361798,31544.17983,2
1613,Chikkmagaluru,93.62246452,12.01289402,72.41129546,817.2933125,9029.324506,5
1726,Bangalore,96.51033298,12.91880342,91.30435798,145.4263279,12850.57231,4
1661,Bangalore,96.62212618,4.889934281,63.39624076,962.5213156,46184.64016,7
1943,Hubli,94.03635526,18.73952179,65.09371076,406.058672,25641.99583,9
1082,Chikkmagaluru,93.16791074,0.919447744,94.21036393,666.654544,23837.5671,1
1621,Belgaum,99.33744198,17.83418654,82.50017901,716.909727,38794.3922,1
1946,Hassan,97.89981549,7.637949753,89.88560476,223.3703507,7033.693761,3
1898,Mysore,91.14464566,14.27829483,64.46021083,840.5742221,42835.1607,8
1425,Hassan,91.19884072,13.03096855,99.83897621,614.9016628,35169.58933,4
1274,Hubli,99.22542769,3.364924321,57.0448185,395.1357558,11521.57846,6
1712,Chikkmagaluru,90.81409765,6.379985512,98.09685438,865.6172851,7921.59247,6
1283,Mandy,96.88421346,10.59346962,95.10495596,662.5723404,5129.982961,5
1979,Bangalore,92.26758247,16.93020541,77.59473246,807.200353,18236.87583,5
1172,Mandy,90.35185343,19.09720152,79.264824,993.078799,19616.0026,8
1326,Mandy,90.59637546,0.411732667,88.75239392,217.2487678,12956.32152,3
1717,Chikkmagaluru,93.73522104,7.051165109,65.33910531,774.6368354,17919.05914,1
1062,Belgaum,90.77588452,13.36287849,76.3734891,781.9039082,30291.70083,6
1072,Hubli,95.966392,10.55458866,95.11878969,887.2206977,10078.66874,5
1762,Bangalore,96.47254511,18.86044232,53.41245186,467.2589073,14051.25794,3
1635,Hassan,93.73468572,0.339388691,95.27643347,882.6861827,30289.56826,0
1374,Belgaum,97.42878076,8.754787972,86.43889696,675.894914,36701.28365,3
1632,Hassan,94.9004252,13.37607696,88.49224145,161.8949551,46907.18385,5
1507,Mysore,94.30228503,4.351674277,53.23590515,128.3650753,27974.9326,2
1786,Hubli,94.06988089,14.51742772,59.38783345,533.3368724,10095.09028,0
1942,Belgaum,94.31106487,1.624572564,96.26308997,807.2488648,31618.76998,1
1397,Belgaum,99.6788765,9.02077059,56.20257242,445.8083731,49791.35055,5
1119,Hassan,96.8140706,13.52469912,81.55914278,866.6489368,44737.90345,0
1933,Bangalore,93.15209847,5.335142565,89.13462748,542.9098148,40107.31893,5
1436,Mysore,97.3385987,1.476928354,61.56410123,123.6596261,38056.82302,0
1828,Hassan,93.30267388,19.1404322,84.93951056,976.2985541,39000.00034,0
1675,Belgaum,91.25714908,18.27646058,53.27882566,540.6505881,9081.888098,5
1935,Hubli,94.75360357,18.52739823,74.93842015,685.1223793,28408.0584,0
1464,Belgaum,97.51023859,19.57004767,66.72165589,279.3602941,36031.09523,8
1285,Chikkmagaluru,93.77659911,3.693961088,82.28710087,367.5975989,8272.501177,1
1264,Hubli,98.69174142,3.155519956,94.4502423,535.8560472,46164.09724,8
1319,Hubli,93.86952704,0.684291724,56.27454591,870.5702826,10745.94437,4
1672,Belgaum,93.49839026,17.83645575,72.51538262,191.7588025,8968.810327,4
1375,Bangalore,99.98243914,15.05525682,71.15969033,802.3057247,10554.94318,9
1819,Hubli,94.82472023,12.66524822,66.18976192,621.4157076,24045.60731,7
1088,Chikkmagaluru,98.0522121,18.55352318,74.00833828,549.6987468,29442.90937,0
1653,Hassan,98.04988056,11.50153229,94.03642389,888.9291181,9263.253732,8
1202,Bangalore,99.26369337,2.594615055,98.68309669,206.3081198,40369.30618,0
1820,Bangalore,90.84895054,3.537289499,50.14214437,991.6787295,14007.24174,4
1738,Bangalore,92.71220276,2.643678607,86.95157716,869.1700983,30220.89873,7
1954,Hubli,97.67748092,6.153160254,80.75406002,393.1632371,27100.53496,0
1333,Bangalore,95.62601492,7.589936662,99.72560736,506.4188082,45753.60106,4
1221,Belgaum,95.59614942,15.93678129,54.49656979,122.5029787,45198.65704,2
1040,Bangalore,91.66215302,3.825078229,90.56731508,574.8444971,15728.54474,7
1707,Chikkmagaluru,92.81153014,14.50730306,96.69640897,592.9476142,29229.12914,2
1067,Mysore,95.21334086,9.824570042,95.6057816,933.9181583,49343.00614,7
1987,Chikkmagaluru,92.77181365,19.99319842,78.02863521,449.1331078,19933.12622,1
1775,Hubli,92.10282793,15.53164922,66.37780725,613.5561582,8315.117228,9
1513,Bangalore,90.87756056,19.37905977,81.99519185,766.55561,37311.46003,2
1872,Bangalore,91.55726012,6.847030033,65.30359976,647.6647943,27643.72168,0
1636,Belgaum,97.68867762,2.461003863,70.61346297,240.5564905,47283.48034,0
1621,Hassan,97.18779181,10.1179161,72.28624924,254.6337339,30883.99122,3
1597,Bangalore,90.45833684,2.484789477,65.09750882,224.5055516,28017.33943,4
1936,Mandy,92.03284085,9.849034097,67.09136824,295.9560654,46168.10939,2
1631,Chikkmagaluru,95.60455347,5.398820524,50.36565595,395.4967961,22117.25755,1
1126,Hubli,93.22627844,9.820944249,64.85394319,765.7006592,31885.08552,0
1254,Mysore,98.23249603,18.99272407,73.61526871,154.8332291,43056.75811,2
1694,Bangalore,97.84989308,5.780681284,58.65036851,838.400464,31891.40502,0
1015,Mysore,98.91580558,19.86868099,90.27922884,336.2161692,18400.81294,9
1476,Bangalore,95.62931232,4.586589388,76.88185111,652.0813228,30124.49762,9
1061,Hubli,93.5207648,4.16216758,89.69403341,597.4915197,24441.15727,5
1880,Hassan,96.06064696,10.89577046,56.40517162,238.6200128,49312.11638,2
1431,Chikkmagaluru,90.8913668,16.84089877,91.02556289,358.5674516,7292.416491,3
1669,Hubli,90.09586018,14.99007038,97.91314636,366.3288363,39558.57862,7
1267,Mysore,90.1709352,14.47073871,67.6226993,661.4473126,6080.688605,9
1034,Bangalore,94.07542938,5.652658823,64.19762022,809.6504461,32176.15721,4
1778,Mysore,92.28077594,0.450335521,82.34157714,996.6597497,24392.14648,4
1575,Chikkmagaluru,91.57337706,3.234965803,81.79570553,186.3075105,45969.97118,7
1493,Mandy,96.15326016,6.989466023,55.62340195,944.8001116,29270.3194,9
1561,Hubli,99.95095043,19.43367501,96.33793924,605.3734825,42230.00742,9
1468,Mysore,91.77753204,18.39554916,73.95280777,421.0910323,35246.3692,9
1766,Mysore,95.46421424,4.012891745,88.22082073,356.117299,25117.65599,3
1660,Chikkmagaluru,91.19727514,14.51244956,67.96588381,288.1364575,20197.00963,7
1324,Mandy,99.34236441,11.58033714,63.0768321,601.3671761,10266.65566,9
1303,Bangalore,92.91755169,0.996853002,55.5635948,951.4152404,5608.357394,4
1275,Mandy,98.7833982,7.434112226,63.72593574,263.9403138,5062.829387,5
1868,Mysore,92.83076439,9.721474807,99.67155728,492.550344,15165.72228,0
1962,Chikkmagaluru,98.0605248,13.35148247,82.89800919,283.4633174,30241.4719,8
1683,Bangalore,92.09381333,5.89810232,90.1391165,258.06734,48897.25448,3
1928,Mandy,92.9278943,18.67637258,97.92545643,880.0676702,36735.30503,0
1200,Mandy,91.92475365,9.037581134,53.94956759,335.7662897,8180.726983,6
1444,Mandy,92.64259878,4.970592482,58.23472129,323.1746513,34034.3212,9
1904,Hassan,98.34865755,6.328561745,96.3982846,918.8130615,26847.3039,3
1323,Bangalore,96.39032498,15.03770857,78.22768408,447.4362564,33628.25453,4
1034,Mandy,94.05879669,12.80570735,81.74246027,107.8450092,33043.63527,6
1976,Hassan,99.71521027,14.84356043,71.38171412,749.0670863,11477.52358,6
1481,Hubli,94.64861527,5.846836506,90.72143674,565.3108053,46375.6848,8
1727,Chikkmagaluru,99.69759971,6.53697237,75.86221076,796.718256,29954.36944,8
1479,Mandy,91.96586923,7.934382331,91.30647292,613.2651079,36534.25856,6
1064,Bangalore,99.04638427,3.77185997,99.60933018,416.1404844,22418.54434,9
1007,Hassan,90.13822204,13.8208909,82.33633921,159.9078608,10503.11649,8
1300,Hassan,95.45303202,6.586990282,76.44067919,879.3429608,36091.8367,4
1342,Hubli,94.23052394,6.524724483,68.25789271,286.3761891,47411.99356,1
1430,Belgaum,95.25087845,5.387299398,59.73482212,974.2131867,31150.96242,8
1423,Chikkmagaluru,95.53444832,9.056556094,82.83288938,321.2517295,13939.11128,5
1331,Belgaum,93.89031354,15.43952158,53.13185958,844.332041,33046.35484,5
1437,Bangalore,99.98197847,16.71217411,97.81437927,809.8733852,24301.92971,8
1587,Chikkmagaluru,99.7650719,16.09015755,82.37776028,516.4724202,22956.72065,0
1173,Hubli,99.61745377,12.42387155,97.96813866,461.5334787,46107.71456,1
1558,Bangalore,99.79085047,5.608550701,63.61372551,732.9337256,38168.68214,2
1526,Chikkmagaluru,97.93012399,14.69710412,97.3257907,575.6972604,27894.80934,0
1872,Chikkmagaluru,99.88590479,0.787238835,80.60625711,668.7623411,23787.56337,3
1658,Belgaum,98.92360225,15.96304815,90.51319831,523.1939132,15931.74696,1
1025,Bangalore,94.15932637,15.60455128,58.94616514,601.4391641,20455.87006,2
1819,Hubli,97.84777108,13.40002226,75.00551857,270.2350363,29327.74668,7
1604,Hubli,99.12067845,1.958509,78.4480183,149.8567201,7175.395955,3
1405,Bangalore,97.12606074,19.94682671,69.64272124,420.3313451,21088.30726,8
1231,Bangalore,94.22782341,15.12818385,62.66163676,519.2757548,27233.91871,5
1532,Hassan,90.65790242,14.69613662,95.23873707,915.4266459,32373.26993,0
1818,Mysore,98.09696937,1.280157051,54.25294408,472.5455626,38439.53232,5
1549,Belgaum,99.52742873,7.974102531,57.69935456,490.5268781,5622.424375,6
1787,Bangalore,93.6246326,1.723459993,66.02552666,707.3482685,18266.1678,3
1504,Bangalore,91.51906051,7.220740136,95.98850007,286.107572,16743.06594,7
1668,Mysore,93.26503839,11.40971109,78.21051852,884.4756476,28457.57986,9
1178,Mysore,95.82622358,17.57744377,68.65868459,484.8768824,25970.5853,2
1131,Chikkmagaluru,93.16929003,5.65875466,70.13391076,937.7082915,8595.532966,6
1822,Mandy,96.1061873,12.46829305,91.88887962,344.1415496,39260.81617,6
1454,Hubli,99.66852232,3.293038447,51.33897873,519.0331498,35927.19854,3
1347,Belgaum,96.70734493,7.079277139,50.56695291,800.3450678,41951.48976,0
1539,Chikkmagaluru,93.62659366,18.9447495,52.30423481,600.3341169,9996.564115,9
1771,Bangalore,99.35752971,14.95281831,73.46025003,695.1209456,27780.4558,9
1405,Mysore,95.65635269,10.91611528,79.06246973,352.6266728,32167.49351,5
1075,Hassan,91.28372399,5.033935983,81.22344053,395.613273,7202.283256,9
1940,Hubli,94.98981005,7.594104453,86.55685622,556.85214,48173.70725,6
1578,Chikkmagaluru,96.53636445,3.133866677,59.48618933,282.2318591,40749.53306,2
1853,Hassan,98.38254366,7.069343862,63.11423381,213.6755542,15964.32779,4
1491,Hubli,99.36476787,3.012656526,62.1753508,859.4221593,33293.81708,7
1193,Mandy,93.17416134,15.90614066,57.45860491,797.3689121,11451.94559,6
1983,Mandy,91.55512364,1.615181799,62.21977882,938.8512536,44294.46582,1
1161,Hassan,90.73828642,3.788109596,80.68263224,627.8966264,9425.360371,3
1346,Mysore,97.38354603,13.8233346,68.32057969,478.2387584,45684.25136,6
1950,Chikkmagaluru,97.95158253,18.05033425,88.39562185,192.7189144,42253.63277,8
1360,Chikkmagaluru,94.09373127,19.2918322,76.82093997,865.420719,26520.17946,6
1768,Mandy,93.95925407,16.72045833,60.60195836,510.6332762,34366.97259,7
1583,Hubli,99.54237032,4.229435527,73.36910003,605.0204473,16061.5001,9
1086,Hassan,99.16681325,5.714225717,79.66844013,382.1709977,22295.76265,8
1933,Mysore,92.33265902,17.41504706,93.30974857,571.4856454,14785.01155,0
1261,Bangalore,97.80807648,17.78665929,91.68588,803.5770792,28742.79164,2
1213,Chikkmagaluru,96.22700396,12.81306332,71.32399178,741.033776,19340.5705,5
1664,Bangalore,91.54222739,6.272821984,82.38379095,990.0303779,20819.63011,7
1721,Mysore,93.56771047,4.481133261,64.89023898,546.0840722,24924.43306,6
1912,Mandy,91.77472941,17.04565399,81.65016547,576.7297598,44266.64524,5
1572,Chikkmagaluru,92.95156039,4.105099969,95.63962225,147.4534191,29687.87725,3
1779,Chikkmagaluru,96.15301176,13.23608701,81.22713848,450.4445253,41296.82203,7
1261,Hassan,93.75265471,19.35906685,65.18859187,929.8938907,43184.84241,9
1729,Bangalore,93.9405952,14.10582785,82.19917117,415.4285843,16044.27711,3
1282,Mandy,95.39647293,5.153406263,95.13773354,789.5006507,39996.02901,5
1647,Hassan,90.87224139,5.650118025,56.85234654,979.8394728,34189.80019,2
1466,Belgaum,97.3879729,1.857895508,74.12234589,214.1637529,27833.24172,6
1379,Bangalore,94.01709533,13.7247498,66.0525475,400.5937518,8990.012572,5
1361,Bangalore,94.80397088,10.36871363,62.07337269,526.9367731,30755.22657,6
1448,Belgaum,99.74299729,4.129433991,69.81044881,313.6374911,11992.14311,4
1440,Mysore,93.44366888,4.553366011,69.6984023,111.19273,41731.48912,4
1092,Mysore,96.48218936,0.180491095,60.52164984,521.7437287,47057.98148,1
1620,Chikkmagaluru,93.92504317,19.56838798,70.18125643,582.9545588,26514.84443,5
1752,Hubli,98.94282719,16.56036371,81.68659101,662.891007,24823.72299,0
1866,Hassan,98.46756267,7.883399011,51.28659826,844.4935875,26995.20312,6
1423,Hubli,92.41624272,18.92179702,99.46126063,327.7382933,8023.194177,2
1141,Chikkmagaluru,96.91745713,13.54239878,64.79721625,154.9324617,15664.17006,1
1290,Hubli,90.65171996,15.02925071,81.18226823,180.8513908,47327.48848,6
1431,Bangalore,99.6318539,13.59911,64.17744726,547.6685455,20528.348,8
1748,Bangalore,93.48990108,15.13697664,69.67679388,930.0128311,31611.09783,0
1851,Belgaum,98.31842773,3.418778563,77.46187379,983.9897356,34211.3784,5
1823,Belgaum,93.18431366,11.24795995,80.59262513,284.5461626,44472.02056,7
1688,Chikkmagaluru,96.32770741,16.98752551,88.52289748,236.7706504,15718.02549,1
1652,Chikkmagaluru,99.83590792,0.390851679,89.58419074,418.1246287,45055.85425,4
1700,Mandy,98.76749863,2.468859068,75.93515896,517.500701,22624.52092,3
1997,Chikkmagaluru,91.6036591,4.912796193,53.78628771,827.2587547,46479.96758,9
1048,Bangalore,95.47488433,5.894533935,77.88917794,797.1461392,23509.30719,2
1301,Hubli,93.48531782,3.654077332,73.8790142,930.3994845,9678.199204,9
1880,Hassan,94.34338852,12.4866078,60.76933036,872.2906649,7345.530952,7
1189,Mandy,93.35183129,5.880381424,50.5081436,494.913228,48527.95942,1
1135,Mandy,93.35959248,3.161996874,65.79829871,117.1205498,10460.12759,0
1554,Mandy,95.42553244,18.11652364,62.9744161,312.9305967,29353.62319,0
1403,Chikkmagaluru,91.91964009,13.90069063,74.14551092,649.0489906,28714.0773,9
1891,Chikkmagaluru,95.37395425,4.921174932,88.08007846,551.3449373,23061.07565,4
